Product Name,Image,Description,Price,Quantity,Products Url,Products Model,Products Weight,Products Weight Unit,Is Feature (Yes/ No),Video EmbedCode Link,Products Max Stock,category Name
Box Clutch - AZBCL004,,,0,50,0,,950,G,No,,10,Women's Accessories
Box Clutch - AZBCL005,,,0,50,0,,950,G,No,,10,Women's Accessories
Box Clutch - AZBCL006,,,0,50,0,,950,G,No,,10,Women's Accessories
Box Clutch - AZBCL007,,,0,50,0,,950,G,No,,10,Women's Accessories
Box Clutch - AZBCL008,,,0,50,0,,950,G,No,,10,Women's Accessories
Box Clutch - AZBCL009,,,0,50,0,,950,G,No,,10,Women's Accessories
Box Clutch - AZBCL010,,,0,50,0,,950,G,No,,10,Women's Accessories
Box Clutch - AZBCL011,,,0,50,0,,950,G,No,,10,Women's Accessories
Box Clutch - AZBCL012,,,0,50,0,,950,G,No,,10,Women's Accessories
Box Clutch - AZMDS001,,,0,50,0,,950,G,No,,10,Women's Accessories
Box Clutch - AZMDS002,,,0,50,0,,950,G,No,,10,Women's Accessories
Box Clutch - AZMDS003,,,0,50,0,,950,G,No,,10,Women's Accessories
Box Clutch - AZMDS004,,,0,50,0,,950,G,No,,10,Women's Accessories
Box Clutch - AZMDS005,,,0,50,0,,950,G,No,,10,Women's Accessories
Box Clutch - AZMDS006,,,0,50,0,,950,G,No,,10,Women's Accessories
Box Clutch - AZMDS007,,,0,50,0,,950,G,No,,10,Women's Accessories
Box Clutch - AZMDS008,,,0,50,0,,950,G,No,,10,Women's Accessories
Box Clutch - AZMDS009,,,0,50,0,,950,G,No,,10,Women's Accessories
Box Clutch - AZMDS010,,,0,50,0,,950,G,No,,10,Women's Accessories
Box Clutch - AZMDS011,,,0,50,0,,950,G,No,,10,Women's Accessories
Box Clutch - AZMDS012,,,0,50,0,,950,G,No,,10,Women's Accessories
Box Clutch - AZMDS013,,,0,50,0,,950,G,No,,10,Women's Accessories
Box Clutch - AZMDS014,,,0,50,0,,950,G,No,,10,Women's Accessories
Box Clutch - AZMDS015,,,0,50,0,,950,G,No,,10,Women's Accessories
Box Clutch - AZMDS016,,,0,50,0,,950,G,No,,10,Women's Accessories
Box Clutch - AZMDS017,,,0,50,0,,950,G,No,,10,Women's Accessories
Box Clutch - AZMDS018,,,0,50,0,,950,G,No,,10,Women's Accessories
Box Clutch - AZMDS019,,,0,50,0,,950,G,No,,10,Women's Accessories
Box Clutch - AZMDS020,,,0,50,0,,950,G,No,,10,Women's Accessories
Box Clutch - AZMDS021,,,0,50,0,,950,G,No,,10,Women's Accessories
Box Clutch - AZMDS022,,,0,50,0,,950,G,No,,10,Women's Accessories
Box Clutch - AZMDS023,,,0,50,0,,950,G,No,,10,Women's Accessories
Box Clutch - AZMDS024,,,0,50,0,,950,G,No,,10,Women's Accessories
Box Clutch - AZMDS025,,,0,50,0,,950,G,No,,10,Women's Accessories
Shades Cover AZSH001,,,0,50,0,,400,G,No,,10,Women's Accessories
Shades Cover AZSH002,,,0,50,0,,400,G,No,,10,Women's Accessories
Shades Cover AZSH003,,,0,50,0,,400,G,No,,10,Women's Accessories
Shades Cover AZSH004,,,0,50,0,,400,G,No,,10,Women's Accessories
Shades Cover AZSH005,,,0,50,0,,400,G,No,,10,Women's Accessories
Shades Cover AZSH006,,,0,50,0,,400,G,No,,10,Women's Accessories
Shades Cover AZSH007,,,0,50,0,,400,G,No,,10,Women's Accessories
Shades Cover AZSH008,,,0,50,0,,400,G,No,,10,Women's Accessories
Shades Cover AZSH009,,,0,50,0,,400,G,No,,10,Women's Accessories
Shades Cover AZSH010,,,0,50,0,,400,G,No,,10,Women's Accessories
Shades Cover AZSH011,,,0,50,0,,400,G,No,,10,Women's Accessories
Shades Cover AZSH012,,,0,50,0,,400,G,No,,10,Women's Accessories
Shades Cover AZSH013,,,0,50,0,,400,G,No,,10,Women's Accessories
Shades Cover AZSH014,,,0,50,0,,400,G,No,,10,Women's Accessories
Shades Cover AZSH015,,,0,50,0,,400,G,No,,10,Women's Accessories
Shades Cover AZSH016,,,0,50,0,,400,G,No,,10,Women's Accessories
Shades Cover AZSH017,,,0,50,0,,400,G,No,,10,Women's Accessories
Shades Cover AZSH018,,,0,50,0,,400,G,No,,10,Women's Accessories
Shades Cover AZSH019,,,0,50,0,,400,G,No,,10,Women's Accessories
Shades Cover AZSH020,,,0,50,0,,400,G,No,,10,Women's Accessories
Shades Cover AZSH021,,,0,50,0,,400,G,No,,10,Women's Accessories
Shades Cover AZSH022,,,0,50,0,,400,G,No,,10,Women's Accessories
