Product Name,Image,Description,Price,Quantity,Products Url,Products Model,Products Weight,Products Weight Unit,Is Feature (Yes/ No),Video EmbedCode Link,Products Max Stock,category Name
Modern Sanganeri Print Bed Sheet - MSP 1502 Pink,3532,"King size bed sheets with 2 pillow covers, Thread count - 56/60 fabric,100 % Cotton Fabric, 7.5 ft by 8.75.ft, 90 inches by 106 inches ( Bed sheet sides stitched ) Pillow size:43 cm X 69 cm,18 inches by 27 inches, (chain pillow )",699,50,0,,1.15,KG,,,50,Bed Sheets
Modern Sanganeri Print Bed Sheet - MSP 1501 Blue,3533,"King size bed sheets with 2 pillow covers, Thread count - 56/60 fabric,100 % Cotton Fabric, 7.5 ft by 8.75.ft, 90 inches by 106 inches ( Bed sheet sides stitched ) Pillow size:43 cm X 69 cm,18 inches by 27 inches, (chain pillow )",699,50,0,,1.15,KG,,,50,Bed Sheets
Modern Sanganeri Print Bed Sheet - MSP 1501 Green,3534,"King size bed sheets with 2 pillow covers, Thread count - 56/60 fabric,100 % Cotton Fabric, 7.5 ft by 8.75.ft, 90 inches by 106 inches ( Bed sheet sides stitched ) Pillow size:43 cm X 69 cm,18 inches by 27 inches, (chain pillow )",699,50,0,,1.15,KG,,,50,Bed Sheets
Modern Sanganeri Print Bed Sheet - MSP 1501 Brown,3535,"King size bed sheets with 2 pillow covers, Thread count - 56/60 fabric,100 % Cotton Fabric, 7.5 ft by 8.75.ft, 90 inches by 106 inches ( Bed sheet sides stitched ) Pillow size:43 cm X 69 cm,18 inches by 27 inches, (chain pillow )",699,50,0,,1.15,KG,,,50,Bed Sheets
Modern Sanganeri Print Bed Sheet - MSP 1501 Orange,3536,"King size bed sheets with 2 pillow covers, Thread count - 56/60 fabric,100 % Cotton Fabric, 7.5 ft by 8.75.ft, 90 inches by 106 inches ( Bed sheet sides stitched ) Pillow size:43 cm X 69 cm,18 inches by 27 inches, (chain pillow )",699,50,0,,1.15,KG,,,50,Bed Sheets
