Product Name,Image,Description,Price,Quantity,Products Url,Products Model,Products Weight,Products Weight Unit,Is Feature (Yes/ No),Video EmbedCode Link,Products Max Stock,category Name
Collage Bag PC140,972,,0,50,0,,0.4,KG,No,,10,Bags
Multipurpose Bag Pc MMB0044,973,,0,50,0,,0.4,KG,No,,10,Bags
Multipurpose Bag Pc MMB0050,974,,0,50,0,,0.4,KG,No,,10,Bags
Multipurpose Bag Pc MMB0053,975,,0,50,0,,0.4,KG,No,,10,Bags
Multipurpose Bag Pc MMB0054,976,,0,50,0,,0.4,KG,No,,10,Bags
Office Bag-Pc MMB0009 ,977,,0,50,0,,0.4,KG,No,,10,Bags
School Bag Pc MMB0022,978,,0,50,0,,0.4,KG,No,,10,Bags
School Bag Pc MMB0028,979,,0,50,0,,0.4,KG,No,,10,Bags
School Bag Pc MMB0038,980,,0,50,0,,0.4,KG,No,,10,Bags
School Bag Pc MMB0039 ,981,,0,50,0,,0.4,KG,No,,10,Bags
School Bag Pc MMB0040,982,,0,50,0,,0.4,KG,No,,10,Bags
School Bag PC137 Army Look,983,,0,50,0,,0.4,KG,No,,10,Bags
School Bag-Pc 4025 ,984,,0,50,0,,0.4,KG,No,,10,Bags
Side Bag Pc MMB0046,985,,0,50,0,,0.4,KG,No,,10,Bags
Sports Bag Pc MMB0055,986,,0,50,0,,0.4,KG,No,,10,Bags
Girls Carry Bag Pc10010 ( Dark Pink ),987,,0,50,0,,0.4,KG,No,,10,Bags
Girls Carry Bag-Pc 10008 Multicolor ( Hot Pink ),988,,0,50,0,,0.4,KG,No,,10,Bags
Girls Carry Bag-Pc 10009 Multicolor ( Maroon ),989,,0,50,0,,0.4,KG,No,,10,Bags
Multipurpose Holder Bag Pc 10011 ( Multi Coloured ),990,,0,50,0,,0.4,KG,No,,10,Bags
Wallet Pc MMW001Black ( Black ),991,,0,50,0,,0.4,KG,No,,10,Bags
Wallet Pc MMW003 Black ( Black ),992,,0,50,0,,0.4,KG,No,,10,Bags
Wallet Pc MMW004 Black ( Black ),993,,0,50,0,,0.4,KG,No,,10,Bags
Wallet Pc MMW005 Brown ( Brown ),994,,0,50,0,,0.4,KG,No,,10,Bags
