Product Name,Image,Description,Price,Quantity,Products Url,Products Model,Products Weight,Products Weight Unit,Is Feature (Yes/ No),Video EmbedCode Link,Products Max Stock,category Name
CH - INSULATED WATER BOTTLE COOL CRAZY - 1100 ( Red ),,,0,50,0,,700,G,No,,10,Kitchen & Home Appliances
CH - KITCHEN WIPER NIRALI ( Black ),,,0,50,0,,150,G,No,,10,Kitchen & Home Appliances
CH - OIL DESPENCER -1250 ml ( Brown ),,,0,50,0,,650,G,No,,10,Kitchen & Home Appliances
CH - POWER SPEED BLINDER ( Lime Green ),,,0,50,0,,500,G,No,,10,Kitchen & Home Appliances
CH - SMART BASKET MULTIPURPOSE ( Baby Blue ),,,0,50,0,,2000,G,No,,10,Kitchen & Home Appliances
CH - SPICE MATE PTD MASALA BOX ( Hot Pink ),,,0,50,0,,950,G,No,,10,Kitchen & Home Appliances
CH - STAINLESS STEEL COOKER - 2 LTR ( Off White ),,,0,50,0,,2300,G,No,,10,Kitchen & Home Appliances
CH - STAINLESS STEEL INSULATED CASSEROLE STEAM - 1500 ( Off White ),,,0,50,0,,1100,G,No,,10,Kitchen & Home Appliances
CH - VACUUM BOTTLE -1000 ( Off White ),,,0,50,0,,650,G,No,,10,Kitchen & Home Appliances
CH - WATER JUG REGALIYA - 6 ( Off White ),,,0,50,0,,3300,G,No,,10,Kitchen & Home Appliances
PICKLE POT ACHAR MASALA ( Forest Green ),,,0,50,0,,850,G,No,,10,Kitchen & Home Appliances
Home Made Aam achar Dry,,,0,50,0,,400,G,No,,10,Home Made Eatables
Home Made Achar - AC 1102 Nimbu Mettha Achar,,,0,50,0,,400,G,No,,10,Home Made Eatables
Home Made Achar - AC 1103 Kair Small Achar,,,0,50,0,,400,G,No,,10,Home Made Eatables
Home Made Achar - AC 1104 Lesue Achar,,,0,50,0,,400,G,No,,10,Home Made Eatables
Home Made Achar - AC 1105 Nimbu Khtta Achar,,,0,50,0,,400,G,No,,10,Home Made Eatables
Home Made Achar - AC 1106 Amla Murabba 1.25 kg,,,0,50,0,,400,G,No,,10,Home Made Eatables
Home Made Achar - AC 1107 Green Chilli Achar,,,0,50,0,,400,G,No,,10,Home Made Eatables
Home Made Achar - AC 1108 Red Chilli Achar,,,0,50,0,,400,G,No,,10,Home Made Eatables
Home Made Achar - AC 1110 Kari Achar,,,0,50,0,,400,G,No,,10,Home Made Eatables
Home Made Achar -AC 1101 Kair Medium Achar,,,0,50,0,,400,G,No,,10,Home Made Eatables
Home Made Gunda (leasue) Achar Dry,,,0,50,0,,400,G,No,,10,Home Made Eatables
Home Made Haldi Achar,,,0,50,0,,400,G,No,,10,Home Made Eatables
Home Made Meetha Aam Achar,,,0,50,0,,400,G,No,,10,Home Made Eatables
Home Made Nimbu Mirch Adark Achar,,,0,50,0,,400,G,No,,10,Home Made Eatables
Papad Channa Masala,,,0,50,0,,200,G,No,,10,Home Made Eatables
Papad Medium Masala,,,0,50,0,,200,G,No,,10,Home Made Eatables
Papad Punjabi Masala,,,0,50,0,,200,G,No,,10,Home Made Eatables
Papad Reguler,,,0,50,0,,200,G,No,,10,Home Made Eatables
Rai (Mustard Seeds - Black),,,0,50,0,,20,G,No,,10,Home Made Eatables
Ajwain (Carom Seeds),,,0,50,0,,20,G,No,,10,Home Made Eatables
Jeera (Cumin Seeds),,,0,50,0,,20,G,No,,10,Home Made Eatables
Home Grinded - Dhaniya Powder,,,0,50,0,,20,G,No,,10,Home Made Eatables
Home Grinded - Garam Masala 5104,,,0,50,0,,250,G,No,,10,Home Made Eatables
Home Grinded - Haldi 5101,,,0,50,0,,20,G,No,,10,Home Made Eatables
Home Grinded - Lal Mirch Mathania 5102,,,0,50,0,,20,G,No,,10,Home Made Eatables
Home Grinded -Amchoor 5106,,,0,50,0,,200,G,No,,10,Home Made Eatables
KESAR 5107 2 X 1 ( 1g ),,,0,50,0,,2,G,No,,10,Home Made Eatables
Masala - Garam Masala Sabut 5105,,,0,50,0,,250,G,No,,10,Home Made Eatables
Green Chili Sauce,,,0,50,0,,200,G,No,,10,Home Made Eatables
Red Chili Sauce,,,0,50,0,,200,G,No,,10,Home Made Eatables
Synthetic Vinegar 750 ml,,,0,50,0,,825,G,No,,10,Home Made Eatables
Home Made Gulab Sharbat,,,0,50,0,,1100,G,No,,10,Home Made Eatables
Home Made Aloo Bhujia,,,0,50,0,,400,G,No,,10,Home Made Eatables
Home Made Bikaneri Bhujiya NB 2107,,,0,50,0,,400,G,No,,10,Home Made Eatables
Home Made Chana Dal - CD 2103,,,0,50,0,,400,G,No,,10,Home Made Eatables
Home Made Chana Dal Pudina -CDP 2104,,,0,50,0,,400,G,No,,10,Home Made Eatables
Home Made Chiwda -CHI 2105,,,0,50,0,,400,G,No,,10,Home Made Eatables
Home Made Mangodi Sada,,,0,50,0,,400,G,No,,10,Home Made Eatables
Home Made Marwari Sev 2109,,,0,50,0,,400,G,No,,10,Home Made Eatables
Home Made Mathri -MS 1104,,,0,50,0,,400,G,No,,10,Home Made Eatables
Home Made Mathri Big -MB 1105,,,0,50,0,,400,G,No,,10,Home Made Eatables
Home Made Methi Mathri MM 1106,,,0,50,0,,400,G,No,,10,Home Made Eatables
Home Made Mix Namkeen-MN2102,,,0,50,0,,400,G,No,,10,Home Made Eatables
Home Made Moti Sev NS 2108,,,0,50,0,,400,G,No,,10,Home Made Eatables
Home Made Nugra Sev Namkeen-NSN 2101,,,0,50,0,,400,G,No,,10,Home Made Eatables
Home Made Pethha- PM3101,,,0,50,0,,400,G,No,,10,Home Made Eatables
Home Made Pethha-PM 3102,,,0,50,0,,400,G,No,,10,Home Made Eatables
Home Made Raita Bundi-RB 2106,,,0,50,0,,400,G,No,,10,Home Made Eatables
Home Made Sankhe Masala-SM1102,,,0,50,0,,400,G,No,,10,Home Made Eatables
Home Made Sankhe Plain -S1103,,,0,50,0,,400,G,No,,10,Home Made Eatables
Home Made Tasty Masala Peanut,,,0,50,0,,400,G,No,,10,Home Made Eatables
Home Made Sankhe Small -SS1101,,,0,50,0,,400,G,No,,10,Home Made Eatables
Garden Grow Bag - 12 x 12 x 4 Pcs UV Treated & 220 - 250 GSM ( Forest Green ),,,0,50,0,,900,G,No,,10,Kitchen Gardening
Garden Grow Bag - 15 x 12 x 3 Pcs UV Treated & 220 - 250 GSM ( Forest Green ),,,0,50,0,,900,G,No,,10,Kitchen Gardening
Garden Grow Bag - 15 x 15 x 3 Pcs UV Treated & 220 - 250 GSM ( Neon Green ),,,0,50,0,,700,G,No,,10,Kitchen Gardening
Garden Grow Bag - 18 X 12 X 12 x 2 pcs UV Treated & 220 - 250 GSM,,,0,50,0,,900,G,No,,10,Kitchen Gardening
Garden Grow Bag - 22 x 6 x 2 Pcs UV Treated & 220 - 250 GSM ( Forest Green ),,,0,50,0,,400,G,No,,10,Kitchen Gardening
Garden Grow Bag -  24  x 12 UV Treated & 220 - 250 GSM ( Forest Green ),,,0,50,0,,900,G,No,,10,Kitchen Gardening
Garden Grow Bag - 36 x 24x 12 UV Treated & 220 - 250 GSM ( Forest Green ),,,0,50,0,,500,G,No,,10,Kitchen Gardening
Garden Grow Bag - 18 X 12 x 3 pcs UV Treated & 220 - 250 GSM,,,0,50,0,,800,G,No,,10,Kitchen Gardening
"Garden Grow Bag - 24"" x 24 "" x 12"" UV Treated & 220 - 250 GSM",,,0,50,0,,400,G,No,,10,Kitchen Gardening
