Product Name,Image,Description,Price,Quantity,Products Url,Products Model,Products Weight,Products Weight Unit,Is Feature (Yes/ No),Video EmbedCode Link,Products Max Stock,category Name
School Bag Pc MMB0040 Rad,3094,"Made Of Soft Polyester, 3 Compartments, Back Strap, Rain Cover, School, College, Tuition Use With 1 Year Warranty",659,50,,,2.7,,,,50,Bags
School Bag Pc MMB0040 Purple,3095,"Made Of Soft Polyester, 3 Compartments, Back Strap, Rain Cover, School, College, Tuition Use With 1 Year Warranty",659,50,,,2.7,,,,50,Bags
School Bag Pc MMB0040 Gray,3096,"Made Of Soft Polyester, 3 Compartments, Back Strap, Rain Cover, School, College, Tuition Use With 1 Year Warranty",659,50,,,2.7,,,,50,Bags
School Bag Pc MMB0040 Black,3097,"Made Of Soft Polyester, 3 Compartments, Back Strap, Rain Cover, School, College, Tuition Use With 1 Year Warranty",659,50,,,2.7,,,,50,Bags
School Bag PC137 Army Look,3098,"Made Of Soft Polyester, 4 Compartments, Pen Pocket, Back Strap, Multipurpose Use, Rain Cover, With 1 Year Warranty.",799,50,,,3.9,,,,50,Bags
School Bag-Pc 4025 Black,3099,"Made Of Soft Polyester, 3 Compartments, Pen Pocket, Back Strap, College, Tuition, Travel Use, With 1 Year Warranty",649,50,,,3.5,,,,50,Bags
School Bag-Pc 4025 Green,3100,"Made Of Soft Polyester, 3 Compartments, Pen Pocket, Back Strap, College, Tuition, Travel Use, With 1 Year Warranty",649,50,,,3.5,,,,50,Bags
School Bag-Pc 4025  Rad,3101,"Made Of Soft Polyester, 3 Compartments, Pen Pocket, Back Strap, College, Tuition, Travel Use, With 1 Year Warranty",649,50,,,3.5,,,,50,Bags
Side Bag Pc MMB0046 Black,3102,"Made Of 2 Line Soft Polyester, 3 Compartments, Shoulder Strap, Side Bag With 1 Year Warranty",499,50,,,0.65,,,,50,Bags
Side Bag Pc MMB0046 Blue,3103,"Made Of 2 Line Soft Polyester, 3 Compartments, Shoulder Strap, Side Bag With 1 Year Warranty",499,50,,,0.65,,,,50,Bags
Side Bag Pc MMB0046 Rad,3104,"Made Of 2 Line Soft Polyester, 3 Compartments, Shoulder Strap, Side Bag With 1 Year Warranty",499,50,,,0.65,,,,50,Bags
Sports Bag Pc MMB0055 Rad,3105,"Made Of Soft Polyester, 4 Compartments, Handle/Shoulder Strap, Gym, Sports Use With 1 Year Warranty",549,50,,,2.5,,,,50,Bags
Sports Bag Pc MMB0055 Blue,3106,"Made Of Soft Polyester, 4 Compartments, Handle/Shoulder Strap, Gym, Sports Use With 1 Year Warranty",549,50,,,2.5,,,,50,Bags
Sports Bag Pc MMB0055 Gray,3107,"Made Of Soft Polyester, 4 Compartments, Handle/Shoulder Strap, Gym, Sports Use With 1 Year Warranty",549,50,,,2.5,,,,50,Bags
Sports Bag Pc MMB0055 Black,3108,"Made Of Soft Polyester, 4 Compartments, Handle/Shoulder Strap, Gym, Sports Use With 1 Year Warranty",549,50,,,2.5,,,,50,Bags
