Product Name,Image,Description,Price,Quantity,Products Url,Products Model,Products Weight,Products Weight Unit,Is Feature (Yes/ No),Video EmbedCode Link,Products Max Stock,category Name
School Bag Pc MMB0028 Blue,,"Made Of 1000 D Soft Polyester, 3 Compartments, Back Strap, School, College, Tuition Use with 1 Year Warranty",449,50,,,1.9,,,,50,Bags
School Bag Pc MMB0028 Navy Blue,,"Made Of 1000 D Soft Polyester, 3 Compartments, Back Strap, School, College, Tuition Use with 1 Year Warranty",449,50,,,1.9,,,,50,Bags
School Bag Pc MMB0038 Gray,,"Made Of 2 Line Soft Polyester, 3 Compartments, Pan Pocket, Back Strap, Rain Cover, School, College, Tuition Use with 1 Year Warranty",749,50,,,2.8,,,,50,Bags
School Bag Pc MMB0038 Black,,"Made Of 2 Line Soft Polyester, 3 Compartments, Pan Pocket, Back Strap, Rain Cover, School, College, Tuition Use with 1 Year Warranty",749,50,,,2.8,,,,50,Bags
School Bag Pc MMB0038 Blue,,"Made Of 2 Line Soft Polyester, 3 Compartments, Pan Pocket, Back Strap, Rain Cover, School, College, Tuition Use with 1 Year Warranty",749,50,,,2.8,,,,50,Bags
School Bag Pc MMB0038 Rad,,"Made Of 2 Line Soft Polyester, 3 Compartments, Pan Pocket, Back Strap, Rain Cover, School, College, Tuition Use with 1 Year Warranty",749,50,,,2.8,,,,50,Bags
School Bag Pc MMB0039  Blue,,"Made Of Soft Polyester, 3 Compartments, Pan Pocket, Back Strap, Rain Cover, School, College, Tuition Use With 1 Year Warranty",749,50,,,3.8,,,,50,Bags
School Bag Pc MMB0039  Navy Blue ,,"Made Of Soft Polyester, 3 Compartments, Pan Pocket, Back Strap, Rain Cover, School, College, Tuition Use With 1 Year Warranty",749,50,,,3.8,,,,50,Bags
School Bag Pc MMB0039  Purple,,"Made Of Soft Polyester, 3 Compartments, Pan Pocket, Back Strap, Rain Cover, School, College, Tuition Use With 1 Year Warranty",749,50,,,3.8,,,,50,Bags
School Bag Pc MMB0040 Rad,,"Made Of Soft Polyester, 3 Compartments, Back Strap, Rain Cover, School, College, Tuition Use With 1 Year Warranty",659,50,,,2.7,,,,50,Bags
School Bag Pc MMB0040 Purple,,"Made Of Soft Polyester, 3 Compartments, Back Strap, Rain Cover, School, College, Tuition Use With 1 Year Warranty",659,50,,,2.7,,,,50,Bags
School Bag Pc MMB0040 Gray,,"Made Of Soft Polyester, 3 Compartments, Back Strap, Rain Cover, School, College, Tuition Use With 1 Year Warranty",659,50,,,2.7,,,,50,Bags
School Bag Pc MMB0040 Black,,"Made Of Soft Polyester, 3 Compartments, Back Strap, Rain Cover, School, College, Tuition Use With 1 Year Warranty",659,50,,,2.7,,,,50,Bags
School Bag PC137 Army Look,,"Made Of Soft Polyester, 4 Compartments, Pen Pocket, Back Strap, Multipurpose Use, Rain Cover, With 1 Year Warranty.",799,50,,,3.9,,,,50,Bags
School Bag-Pc 4025 Black,,"Made Of Soft Polyester, 3 Compartments, Pen Pocket, Back Strap, College, Tuition, Travel Use, With 1 Year Warranty",649,50,,,3.5,,,,50,Bags
School Bag-Pc 4025 Green,,"Made Of Soft Polyester, 3 Compartments, Pen Pocket, Back Strap, College, Tuition, Travel Use, With 1 Year Warranty",649,50,,,3.5,,,,50,Bags
School Bag-Pc 4025  Rad,,"Made Of Soft Polyester, 3 Compartments, Pen Pocket, Back Strap, College, Tuition, Travel Use, With 1 Year Warranty",649,50,,,3.5,,,,50,Bags
Side Bag Pc MMB0046 Black,,"Made Of 2 Line Soft Polyester, 3 Compartments, Shoulder Strap, Side Bag With 1 Year Warranty",499,50,,,0.65,,,,50,Bags
Side Bag Pc MMB0046 Blue,,"Made Of 2 Line Soft Polyester, 3 Compartments, Shoulder Strap, Side Bag With 1 Year Warranty",499,50,,,0.65,,,,50,Bags
Side Bag Pc MMB0046 Rad,,"Made Of 2 Line Soft Polyester, 3 Compartments, Shoulder Strap, Side Bag With 1 Year Warranty",499,50,,,0.65,,,,50,Bags
Sports Bag Pc MMB0055 Rad,,"Made Of Soft Polyester, 4 Compartments, Handle/Shoulder Strap, Gym, Sports Use With 1 Year Warranty",549,50,,,2.5,,,,50,Bags
Sports Bag Pc MMB0055 Blue,,"Made Of Soft Polyester, 4 Compartments, Handle/Shoulder Strap, Gym, Sports Use With 1 Year Warranty",549,50,,,2.5,,,,50,Bags
Sports Bag Pc MMB0055 Gray,,"Made Of Soft Polyester, 4 Compartments, Handle/Shoulder Strap, Gym, Sports Use With 1 Year Warranty",549,50,,,2.5,,,,50,Bags
Sports Bag Pc MMB0055 Black,,"Made Of Soft Polyester, 4 Compartments, Handle/Shoulder Strap, Gym, Sports Use With 1 Year Warranty",549,50,,,2.5,,,,50,Bags
