Product Name,Image,Description,Price,Quantity,Products Url,Products Model,Products Weight,Products Weight Unit,Is Feature (Yes/ No),Video EmbedCode Link,Products Max Stock,category Name
Decorative Hangings-DI 001 ( Multi Coloured ),1036,,0,50,0,,400,G,No,,10,Decorative & Gift Items
Decorative Hangings-DI 002 ( Multi Coloured ),1037,,0,50,0,,400,G,No,,10,Decorative & Gift Items
Decorative Hangings-DI 003 ( Multi Coloured ),1038,,0,50,0,,350,G,No,,10,Decorative & Gift Items
Decorative Hangings-DI 004 ( Multi Coloured ),1039,,0,50,0,,350,G,No,,10,Decorative & Gift Items
CH - APPAM PATRA 12 cavities ( Black ),1040,,0,50,0,,800,G,No,,10,Kitchen & Home Appliances
CH - BLACK BERRY CASSEROLE 2000 ( Off White ),1041,,0,50,0,,1500,G,No,,10,Kitchen & Home Appliances
CH - BM CONT.BROWNIE 600 2P SET ( Brown ),1042,,0,50,0,,450,G,No,,10,Kitchen & Home Appliances
CH - CLEVER CUTTER ( Black ),1043,,0,50,0,,200,G,No,,10,Kitchen & Home Appliances
CH - DEEP KADAI WITH LID -12-2.6 MM-2 LTR ( Red ),1044,,0,50,0,,1550,G,No,,10,Kitchen & Home Appliances
CH - EXTREME FRUIT & VEGETABLE JUICER ( Baby Blue ),1045,,0,50,0,,2200,G,No,,10,Kitchen & Home Appliances
CH - FASHION BASKET H 1 WITH LID ( Taupe ),1046,,0,50,0,,1250,G,No,,10,Kitchen & Home Appliances
CH - GARBAGE BAG 19X21x3(90PCS) PK - 144 ( Black ) CH - GARBAGE BAG 24x32x2(30 PCS) PK - 108 ( Black ),1047,,0,50,0,,450,G,No,,10,Kitchen & Home Appliances
CH - GARBAGE BAG 24x32x2(30 PCS) PK - 108,1048,,0,50,0,,450,G,No,,10,Kitchen & Home Appliances
CH - GIFT SET JIO MIDI SET - 3 ( Taupe ),1049,,0,50,0,,2700,G,No,,10,Kitchen & Home Appliances
CH - HOT TIFFIN DLX - 3 ( Grey ),1050,,0,50,0,,2100,G,No,,10,Kitchen & Home Appliances
CH - IDLI COOKER MARVEL - 4 ( Off White ),1051,,0,50,0,,2300,G,No,,10,Kitchen & Home Appliances
CH - INSULATED ADJUSTABLE TIFFIN ENJOY - 2 ( Red ),1052,,0,50,0,,450,G,No,,10,Kitchen & Home Appliances
CH - INSULATED ADJUSTABLE TIFFIN FUEL JR - 1 ( Neon Green ),1053,,0,50,0,,350,G,No,,10,Kitchen & Home Appliances
CH - INSULATED FLASK GALAXY - 1200 ( Brown ),1054,,0,50,0,,1200,G,No,,10,Kitchen & Home Appliances
CH - INSULATED WATER BOTTLE COOL CRAZY - 1100 ( Red ),1055,,0,50,0,,700,G,No,,10,Kitchen & Home Appliances
CH - KITCHEN WIPER NIRALI ( Black ),1056,,0,50,0,,150,G,No,,10,Kitchen & Home Appliances
CH - OIL DESPENCER -1250 ml ( Brown ),1057,,0,50,0,,650,G,No,,10,Kitchen & Home Appliances
CH - POWER SPEED BLINDER ( Lime Green ),1058,,0,50,0,,500,G,No,,10,Kitchen & Home Appliances
CH - SMART BASKET MULTIPURPOSE ( Baby Blue ),1059,,0,50,0,,2000,G,No,,10,Kitchen & Home Appliances
CH - SPICE MATE PTD MASALA BOX ( Hot Pink ),1060,,0,50,0,,950,G,No,,10,Kitchen & Home Appliances
CH - STAINLESS STEEL COOKER - 2 LTR ( Off White ),1061,,0,50,0,,2300,G,No,,10,Kitchen & Home Appliances
CH - STAINLESS STEEL INSULATED CASSEROLE STEAM - 1500 ( Off White ),1062,,0,50,0,,1100,G,No,,10,Kitchen & Home Appliances
CH - VACUUM BOTTLE -1000 ( Off White ),1063,,0,50,0,,650,G,No,,10,Kitchen & Home Appliances
CH - WATER JUG REGALIYA - 6 ( Off White ),1064,,0,50,0,,3300,G,No,,10,Kitchen & Home Appliances
PICKLE POT ACHAR MASALA ( Forest Green ),1065,,0,50,0,,850,G,No,,10,Kitchen & Home Appliances
Home Made Aam achar Dry,1066,,0,50,0,,400,G,No,,10,Home Made Eatables
Home Made Achar - AC 1102 Nimbu Mettha Achar,1067,,0,50,0,,400,G,No,,10,Home Made Eatables
Home Made Achar - AC 1103 Kair Small Achar,1068,,0,50,0,,400,G,No,,10,Home Made Eatables
Home Made Achar - AC 1104 Lesue Achar,1069,,0,50,0,,400,G,No,,10,Home Made Eatables
Home Made Achar - AC 1105 Nimbu Khtta Achar,1070,,0,50,0,,400,G,No,,10,Home Made Eatables
Home Made Achar - AC 1106 Amla Murabba 1.25 kg,1071,,0,50,0,,400,G,No,,10,Home Made Eatables
Home Made Achar - AC 1107 Green Chilli Achar,1072,,0,50,0,,400,G,No,,10,Home Made Eatables
Home Made Achar - AC 1108 Red Chilli Achar,1073,,0,50,0,,400,G,No,,10,Home Made Eatables
Home Made Achar - AC 1110 Kari Achar,1074,,0,50,0,,400,G,No,,10,Home Made Eatables
Home Made Achar -AC 1101 Kair Medium Achar,1075,,0,50,0,,400,G,No,,10,Home Made Eatables
Home Made Gunda (leasue) Achar Dry,1076,,0,50,0,,400,G,No,,10,Home Made Eatables
Home Made Haldi Achar,1077,,0,50,0,,400,G,No,,10,Home Made Eatables
Home Made Meetha Aam Achar,1078,,0,50,0,,400,G,No,,10,Home Made Eatables
Home Made Nimbu Mirch Adark Achar,1079,,0,50,0,,400,G,No,,10,Home Made Eatables
Papad Channa Masala,1080,,0,50,0,,200,G,No,,10,Home Made Eatables
Papad Medium Masala,1081,,0,50,0,,200,G,No,,10,Home Made Eatables
Papad Punjabi Masala,1082,,0,50,0,,200,G,No,,10,Home Made Eatables
Papad Reguler,1083,,0,50,0,,200,G,No,,10,Home Made Eatables
Rai (Mustard Seeds - Black),1084,,0,50,0,,20,G,No,,10,Home Made Eatables
Ajwain (Carom Seeds),1085,,0,50,0,,20,G,No,,10,Home Made Eatables
Jeera (Cumin Seeds),1086,,0,50,0,,20,G,No,,10,Home Made Eatables
Home Grinded - Dhaniya Powder,1087,,0,50,0,,20,G,No,,10,Home Made Eatables
Home Grinded - Garam Masala 5104,1088,,0,50,0,,250,G,No,,10,Home Made Eatables
Home Grinded - Haldi 5101,1089,,0,50,0,,20,G,No,,10,Home Made Eatables
Home Grinded - Lal Mirch Mathania 5102,1090,,0,50,0,,20,G,No,,10,Home Made Eatables
Home Grinded -Amchoor 5106,1091,,0,50,0,,200,G,No,,10,Home Made Eatables
KESAR 5107 2 X 1 ( 1g ),1092,,0,50,0,,2,G,No,,10,Home Made Eatables
Masala - Garam Masala Sabut 5105,1093,,0,50,0,,250,G,No,,10,Home Made Eatables
Green Chili Sauce,1094,,0,50,0,,200,G,No,,10,Home Made Eatables
Red Chili Sauce,1095,,0,50,0,,200,G,No,,10,Home Made Eatables
Synthetic Vinegar 750 ml,1096,,0,50,0,,825,G,No,,10,Home Made Eatables
Home Made Gulab Sharbat,1097,,0,50,0,,1100,G,No,,10,Home Made Eatables
Home Made Aloo Bhujia,1098,,0,50,0,,400,G,No,,10,Home Made Eatables
