Product Name,Image,Description,Price,Quantity,Products Url,Products Model,Products Weight,Products Weight Unit,Is Feature (Yes/ No),Video EmbedCode Link,Products Max Stock,category Name
Bagru Print Bed Sheet - BGP 1301 ( Wine Red ),3684,"King size bed sheets with 2 pillow covers, Thread count - 56/60 fabric,100 % Cotton Fabric, 7.5 ft by 8.75.ft, 90 inches by 106 inches ( Bed sheet sides stitched ) Pillow size:43 cm × 69 cm,18 inches by 27 inches, (chain pillow )",649,50,0,,1.15,KG,,,50,Bed Sheets
Bagru Print Bed Sheet - BGP 1302 ( Burgundy ),3685,"King size bed sheets with 2 pillow covers, Thread count - 56/60 fabric,100 % Cotton Fabric, 7.5 ft by 8.75.ft, 90 inches by 106 inches ( Bed sheet sides stitched ) Pillow size:43 cm × 69 cm,18 inches by 27 inches, (chain pillow )",649,50,0,,1.15,KG,,,50,Bed Sheets
Bagru Print Bed Sheet - BGP 1303 ( Maroon ),3686,"King size bed sheets with 2 pillow covers, Thread count - 56/60 fabric,100 % Cotton Fabric, 7.5 ft by 8.75.ft, 90 inches by 106 inches ( Bed sheet sides stitched ) Pillow size:43 cm × 69 cm,18 inches by 27 inches, (chain pillow )",649,50,0,,1.15,KG,,,50,Bed Sheets
Bagru Print Bed Sheet - BGP 1304 ( Maroon ),3687,"King size bed sheets with 2 pillow covers, Thread count - 56/60 fabric,100 % Cotton Fabric, 7.5 ft by 8.75.ft, 90 inches by 106 inches ( Bed sheet sides stitched ) Pillow size:43 cm × 69 cm,18 inches by 27 inches, (chain pillow )",649,50,0,,1.15,KG,,,50,Bed Sheets
Bagru Print Bed Sheet - BGP 1305 ( Brown ),3688,"King size bed sheets with 2 pillow covers, Thread count - 56/60 fabric,100 % Cotton Fabric, 7.5 ft by 8.75.ft, 90 inches by 106 inches ( Bed sheet sides stitched ) Pillow size:43 cm × 69 cm,18 inches by 27 inches, (chain pillow )",649,50,0,,1.15,KG,,,50,Bed Sheets
Barmeri Print Bed Sheet - BMP 1401 ( Navy Blue ),3689,"King size bed sheets with 2 pillow covers, Thread count - 56/60 fabric,100 % Cotton Fabric, 7.5 ft by 8.75.ft, 90 inches by 108 inches ( Bed sheet sides stitched ) Pillow size:49 cm × 69 cm,18 inches by 27 inches, (chain pillow )",749,50,0,,1.15,KG,,,50,Bed Sheets
Barmeri Print Bed Sheet - BMP 1402 ( Red ),3690,"King size bed sheets with 2 pillow covers, Thread count - 56/60 fabric,100 % Cotton Fabric, 7.5 ft by 8.75.ft, 90 inches by 108 inches ( Bed sheet sides stitched ) Pillow size:49 cm × 69 cm,18 inches by 27 inches, (chain pillow )",749,50,0,,1.15,KG,,,50,Bed Sheets
Barmeri Print Bed Sheet - BMP 1403 ( Maroon ),3691,"King size bed sheets with 2 pillow covers, Thread count - 56/60 fabric,100 % Cotton Fabric, 7.5 ft by 8.75.ft, 90 inches by 108 inches ( Bed sheet sides stitched ) Pillow size:49 cm × 69 cm,18 inches by 27 inches, (chain pillow )",749,50,0,,1.15,KG,,,50,Bed Sheets
Barmeri Print Bed Sheet - BMP 1404 ( Navy Blue ),3692,"King size bed sheets with 2 pillow covers, Thread count - 56/60 fabric,100 % Cotton Fabric, 7.5 ft by 8.75.ft, 90 inches by 108 inches ( Bed sheet sides stitched ) Pillow size:49 cm × 69 cm,18 inches by 27 inches, (chain pillow )",749,50,0,,1.15,KG,,,50,Bed Sheets
Barmeri Print Bed Sheet - BMP 1405 ( Black ),3693,"King size bed sheets with 2 pillow covers, Thread count - 56/60 fabric,100 % Cotton Fabric, 7.5 ft by 8.75.ft, 90 inches by 108 inches ( Bed sheet sides stitched ) Pillow size:49 cm × 69 cm,18 inches by 27 inches, (chain pillow )",749,50,0,,1.15,KG,,,50,Bed Sheets
Barmeri Print Bed Sheet - BMP 1406 ( Navy Blue ),3694,"King size bed sheets with 2 pillow covers, Thread count - 56/60 fabric,100 % Cotton Fabric, 7.5 ft by 8.75.ft, 90 inches by 108 inches ( Bed sheet sides stitched ) Pillow size:49 cm × 69 cm,18 inches by 27 inches, (chain pillow )",749,50,0,,1.15,KG,,,50,Bed Sheets
Barmeri Print Bed Sheet - BMP 1407 ( Safron ),3695,"King size bed sheets with 2 pillow covers, Thread count - 56/60 fabric,100 % Cotton Fabric, 7.5 ft by 8.75.ft, 90 inches by 108 inches ( Bed sheet sides stitched ) Pillow size:49 cm × 69 cm,18 inches by 27 inches, (chain pillow )",749,50,0,,1.15,KG,,,50,Bed Sheets
Barmeri Print Bed Sheet - BMP 1408 ( Navy Blue ),3696,"King size bed sheets with 2 pillow covers, Thread count - 56/60 fabric,100 % Cotton Fabric, 7.5 ft by 8.75.ft, 90 inches by 108 inches ( Bed sheet sides stitched ) Pillow size:49 cm × 69 cm,18 inches by 27 inches, (chain pillow )",749,50,0,,1.15,KG,,,50,Bed Sheets
Dabu Print Bed sheet - DBP 1101,3697,"Made with traditional dabu  process, natural color (indigo), King size bed sheets with 2 pillow covers (Indigo Collection), Thread count - 56/60 fabric,100 % Cotton Fabric, 7.5 ft by 8.75.ft, 90 inches by 106 inches ( Bed sheet sides stitched ) Pillow size:43 cm × 69 cm,18 inches by 27 inches, (chain pillow )",699,50,0,,1.15,KG,,,50,Bed Sheets
Dabu Print Bed sheet - DBP 1102,3698,"Made with traditional dabu  process, natural color (indigo), King size bed sheets with 2 pillow covers (Indigo Collection), Thread count - 56/60 fabric,100 % Cotton Fabric, 7.5 ft by 8.75.ft, 90 inches by 106 inches ( Bed sheet sides stitched ) Pillow size:43 cm × 69 cm,18 inches by 27 inches, (chain pillow )",699,50,0,,1.15,KG,,,50,Bed Sheets
Dabu Print Bed sheet - DBP 1103,3699,"Made with traditional dabu  process, natural color (indigo), King size bed sheets with 2 pillow covers (Indigo Collection), Thread count - 56/60 fabric,100 % Cotton Fabric, 7.5 ft by 8.75.ft, 90 inches by 106 inches ( Bed sheet sides stitched ) Pillow size:43 cm × 69 cm,18 inches by 27 inches, (chain pillow )",699,50,0,,1.15,KG,,,50,Bed Sheets
Dabu Print Bed sheet - DBP 1104,3700,"Made with traditional dabu  process, natural color (indigo), King size bed sheets with 2 pillow covers (Indigo Collection), Thread count - 56/60 fabric,100 % Cotton Fabric, 7.5 ft by 8.75.ft, 90 inches by 106 inches ( Bed sheet sides stitched ) Pillow size:43 cm × 69 cm,18 inches by 27 inches, (chain pillow )",699,50,0,,1.15,KG,,,50,Bed Sheets
Dabu Print Bed sheet - DBP 1105,3701,"Made with traditional dabu  process, natural color (indigo), King size bed sheets with 2 pillow covers (Indigo Collection), Thread count - 56/60 fabric,100 % Cotton Fabric, 7.5 ft by 8.75.ft, 90 inches by 106 inches ( Bed sheet sides stitched ) Pillow size:43 cm × 69 cm,18 inches by 27 inches, (chain pillow )",699,50,0,,1.15,KG,,,50,Bed Sheets
Dabu Print Bed sheet - DBP 1106,3702,"Made with traditional dabu  process, natural color (indigo), King size bed sheets with 2 pillow covers (Indigo Collection), Thread count - 56/60 fabric,100 % Cotton Fabric, 7.5 ft by 8.75.ft, 90 inches by 106 inches ( Bed sheet sides stitched ) Pillow size:43 cm × 69 cm,18 inches by 27 inches, (chain pillow )",699,50,0,,1.15,KG,,,50,Bed Sheets
